OTU_ID	14A0051_8	14A0159_8	14A0319_26	14A0119_8	14A0135_8	14A0465_26	14A0343_8	14A0169_26	14A0263_8	14A0117_8	14A0225_8	14A0471_26	14A0349_26	14A0521_26	14A0576_8	14A0539_26	14A0191_8	14A0305_8	14A0351_26	14A0353_26	14A0421_26	14A0447_26	14A0453_26	14A0461_26	14A0469_26	14A0475_26	14A0485_26	14A0491_26	14A0501_26	14A0505_26	14A0507_26	14A0523_26	14A0031_8	14A0309_26	14A0477_26	14A0497_26	14A0519_26	14A0566_26	14A0569_26	14A0059_8	14A0511_26	14A0023_8	14A0187_8	14A0289_8	14A0291_8	14A0333_26	14A0337_26	14A0261_8	14A0383_26	14A0361_26	14A0572_26	14A0483_26	14A0473_26	14A0095_8	14A0145_8	14A0459_26	14A0155_26	14A0033_8	14A0007_8	14A0015_8	14A0419_26	14A0449_26	14A0001_8	14A0405_26	14A0437_26	14A0564_26	14A0401_26	14A0479_26	14A0549_26	14A0403_26	14A0157_26	14A0443_26	14A0151_8	14A0547_26	14A0427_26	14A0113_26	14A0503_8	14A0035_8	14A0481_26	14A0577_8	14A0387_26	14A0003_8	14A0231_8	14A0423_26	14A0055_8	14A0407_26	14A0463_26	14A0429_26	14A0141_8	14A0105_8	14A0574_26	14A0493_26	14A0529_26	14A0369_26	14A0451_26	14A0331_26	14A0439_26	14A0457_26	14A0073_8	14A0147_8	14A0495_26	14A0273_26	14A0269_26	14A0513_26	14A0441_26	14A0165_8	14A0217_8	14A0425_26	14A0255_8	14A0240_26	14A0047_8	14A0049_8	14A0311_8	14A0389_26	14A0573_26	14A0107_8	14A0013_8	14A0285_26	14A0045_8	14A0129_8	14A0209_26	14A0127_8	14A0215_26	14A0039_8	14A0565_26	14A0097_8	14A0397_26	14A0277_8	14A0317_26	14A0175_8	14A0173_8	14A0295_8	14A0179_8	14A0103_8	14A0313_8	14A0283_8	14A0235_8	14A0101_8	14A0413_26	14A0125_8	14A0133_8	14A0321_8	14A0325_8	14A0053_8	14A0091_8	14A0121_8	14A0299_26	14A0371_26	14A0487_26	14A0057_8	14A0067_8	14A0381_8	14A0533_26	14A0377_8	14A0143_8	14A0393_8	14A0167_26	14A0355_26	14A0221_26	14A0079_26	14A0239_8	14A0171_26	14A0240_8	14A0201_8	14A0281_8	14A0025_8	14A0043_8	14A0271_8	14A0063_8	14A0161_8	14A0307_26	14A0207_8	14A0139_8	14A0219_8	14A0213_8	14A0297_8	14A0385_26	14A0021_8	14A0149_8	14A0137_26	14A0241_8	14A0275_8	14A0467_26	14A0253_26	14A0081_8	14A0069_8	14A0373_26	14A0027_8	14A0109_8	14A0065_8	14A0249_8	14A0083_8	14A0359_26	14A0181_8	14A0153_8	14A0087_26	14A0019_8	14A0357_8	14A0411_26	14A0009_8	14A0199_8	14A0265_8	14A0005_8	14A0267_8	14A0131_8	14A0115_8	14A0183_8	14A0223_26	14A0075_8	14A0163_8	14A0395_8	14A0195_8	14A0435_8	14A0203_8	14A0185_8	14A0381_26	14A0445_8	14A0189_8	14A0085_8	14A0345_8	14A0409_26	14A0247_8	14A0211_26	14A0339_8	14A0093_26	14A0011_8	14A0205_8	14A0329_26
186518	24.0	114.0	1136.0	27604.0	1599.0	75.0	8.0	1006.0	77.0	41137.0	224.0	45.0	2.0	300.0	8.0	16.0	2552.0	42.0	12.0	4.0	67.0	2937.0	52.0	8163.0	995.0	23.0	621.0	262.0	82.0	309.0	79.0	6034.0	6.0	5.0	124.0	414.0	327.0	203.0	146.0	57.0	1597.0	47.0	502.0	86.0	274.0	25.0	34.0	24.0	418.0	210.0	75.0	343.0	360.0	85.0	1822.0	31.0	77.0	32.0	118.0	233.0	1.0	18.0	7.0	63.0	16736.0	76.0	15.0	10.0	132.0	521.0	122.0	75.0	3251.0	58.0	0.0	1.0	190.0	217.0	43.0	49.0	31.0	141.0	62.0	13.0	188.0	2.0	4.0	7.0	41.0	417.0	5.0	7.0	365.0	0.0	45.0	521.0	1104.0	6.0	617.0	574.0	182.0	146.0	66.0	48.0	50.0	6.0	201.0	201.0	28.0	8248.0	1527.0	83.0	1034.0	24.0	5.0	1122.0	1470.0	109.0	108.0	228.0	60.0	2485.0	858.0	34.0	72.0	51.0	5.0	14.0	39.0	278.0	3320.0	122.0	50.0	164.0	188.0	11286.0	3296.0	8.0	12.0	478.0	358.0	166.0	130.0	11.0	85.0	1679.0	31.0	4.0	111.0	369.0	86.0	6.0	26.0	17.0	65.0	28.0	10.0	3.0	37.0	1.0	99.0	297.0	900.0	8.0	8.0	49.0	19.0	5.0	462.0	22.0	63.0	8.0	249.0	584.0	207.0	57.0	1759.0	62.0	1846.0	21.0	243.0	3.0	8256.0	34.0	3404.0	26.0	73.0	89.0	2122.0	791.0	463.0	168.0	394.0	59904.0	549.0	135.0	584.0	172.0	3.0	85.0	33.0	17.0	2008.0	169.0	12790.0	1179.0	614.0	84.0	580.0	32.0	18.0	4207.0	495.0	5.0	52.0	12.0	1256.0	20.0	29.0	6.0	27.0	18.0	52.0	8.0	2406.0	101.0	5.0	6.0
580992	83.0	97.0	12796.0	442.0	1002.0	231.0	65.0	29.0	34.0	1779.0	14.0	101.0	69.0	422.0	17.0	34.0	115.0	151.0	52.0	5.0	151.0	241.0	365.0	14643.0	11015.0	154.0	525.0	543.0	575.0	479.0	157.0	101.0	33.0	209.0	750.0	1041.0	232.0	909.0	314.0	57.0	467.0	65.0	76.0	32.0	1342.0	232.0	130.0	32.0	367.0	189.0	368.0	195.0	248.0	110.0	221.0	247.0	48.0	95.0	390.0	34.0	364.0	98.0	54.0	515.0	4884.0	89.0	590.0	49.0	112.0	401.0	323.0	88.0	1083.0	103.0	10.0	21.0	12.0	549.0	134.0	221.0	19.0	68.0	14.0	14.0	514.0	190.0	279.0	133.0	24.0	184.0	403.0	43.0	3104.0	1.0	39.0	194.0	192.0	566.0	21.0	21.0	220.0	116.0	436.0	139.0	33.0	29.0	247.0	190.0	124.0	299.0	51.0	48.0	6748.0	2.0	15.0	1761.0	77.0	310.0	50.0	411.0	24.0	560.0	17.0	54.0	386.0	200.0	98.0	202.0	1321.0	2.0	107.0	1991.0	130.0	85.0	903.0	529.0	30.0	13.0	378.0	40.0	63.0	922.0	300.0	12.0	756.0	618.0	249.0	32.0	456.0	244.0	12.0	0.0	348.0	5.0	55.0	32.0	107.0	374.0	70.0	32.0	170.0	84.0	187.0	14.0	21.0	81.0	89.0	434.0	159.0	144.0	48.0	42.0	111.0	53.0	443.0	92.0	21.0	57.0	106.0	244.0	178.0	90.0	240.0	2528.0	30.0	14.0	9.0	87.0	52.0	42.0	56.0	123.0	45.0	113.0	86.0	26.0	40.0	10.0	69.0	967.0	17.0	52.0	360.0	21.0	262.0	264.0	29.0	663.0	80.0	89.0	17.0	46.0	389.0	18.0	1.0	45.0	11.0	8.0	24.0	1.0	77.0	60.0	8.0	15.0	373.0	13.0	27.0	15.0
444896	6.0	0.0	719.0	13.0	11.0	54.0	4.0	2.0	4.0	1.0	3.0	2.0	1.0	21.0	0.0	9.0	1.0	19.0	1.0	1.0	3.0	95.0	18.0	2112.0	13954.0	1.0	58.0	67.0	8.0	20.0	272.0	10.0	0.0	6.0	2.0	4.0	9.0	9.0	15.0	7.0	7.0	0.0	3.0	0.0	7.0	3.0	4.0	3.0	10.0	82.0	115.0	7.0	105.0	3.0	0.0	11.0	5.0	4.0	5.0	4.0	1.0	3.0	0.0	194.0	9.0	0.0	109.0	2.0	6.0	3981.0	4.0	4.0	8.0	1.0	0.0	3.0	1.0	826.0	40.0	0.0	1.0	2.0	0.0	1.0	11.0	18.0	56.0	34.0	4.0	4.0	64.0	4.0	54.0	0.0	0.0	161.0	18.0	2.0	4.0	1.0	79.0	7.0	132.0	10.0	1.0	1.0	28.0	11.0	5.0	649.0	23.0	76.0	99.0	0.0	5.0	2060.0	7.0	9.0	12.0	7.0	36.0	15.0	74.0	9.0	30.0	1.0	11.0	4.0	23.0	1.0	0.0	1.0	1.0	1.0	108.0	2.0	2.0	0.0	0.0	5.0	3.0	35.0	38.0	6.0	2.0	7.0	15.0	3.0	3.0	50.0	5.0	0.0	1.0	0.0	5.0	1.0	183.0	111.0	3.0	3.0	2.0	3.0	2.0	0.0	1.0	15.0	23.0	0.0	3.0	0.0	1.0	0.0	81.0	0.0	60.0	0.0	0.0	29.0	3.0	51.0	0.0	2.0	2.0	39.0	2.0	0.0	1.0	3.0	0.0	1.0	21.0	6.0	2.0	13.0	7.0	3.0	69.0	0.0	1.0	31.0	0.0	2.0	79.0	0.0	13.0	0.0	0.0	66.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	2.0	89.0	3.0	0.0	3.0
582921	0.0	1.0	144.0	22.0	32.0	14.0	4.0	4.0	18.0	34.0	5.0	5.0	1.0	64.0	2.0	14.0	2.0	3.0	0.0	3.0	69.0	9.0	19.0	419.0	152.0	1.0	165.0	16.0	101.0	13.0	1.0	12.0	1.0	4.0	10.0	20.0	12.0	5.0	23.0	0.0	20.0	0.0	7.0	1.0	118.0	6.0	15.0	1.0	1.0	7.0	11.0	29.0	17.0	0.0	0.0	1.0	0.0	4.0	0.0	4.0	6.0	5.0	1.0	52.0	345.0	13.0	5.0	1.0	0.0	58.0	4.0	3.0	5.0	3.0	0.0	3.0	0.0	8.0	17.0	1.0	0.0	1.0	24.0	0.0	5.0	4.0	44.0	24.0	4.0	3.0	0.0	0.0	88.0	0.0	2.0	3.0	6.0	5.0	1.0	0.0	4.0	4.0	6.0	15.0	2.0	0.0	7.0	2.0	6.0	0.0	1.0	6.0	83.0	0.0	6.0	113.0	16.0	4.0	1.0	44.0	4.0	7.0	0.0	2.0	13.0	1.0	6.0	5.0	71.0	0.0	16.0	17.0	5.0	28.0	36.0	0.0	2.0	1.0	2.0	3.0	0.0	104.0	14.0	0.0	1.0	11.0	3.0	0.0	60.0	1.0	0.0	0.0	2.0	4.0	2.0	1.0	17.0	1.0	0.0	0.0	7.0	5.0	0.0	3.0	4.0	1.0	0.0	26.0	1.0	8.0	40.0	0.0	23.0	5.0	12.0	12.0	0.0	1.0	17.0	0.0	4.0	3.0	9.0	0.0	6.0	4.0	0.0	2.0	4.0	2.0	46.0	6.0	2.0	6.0	9.0	1.0	2.0	2.0	2.0	59.0	1.0	2.0	0.0	1.0	9.0	4.0	1.0	6.0	1.0	33.0	0.0	3.0	8.0	0.0	1.0	3.0	11.0	0.0	1.0	0.0	80.0	0.0	0.0	2.0	1.0	10.0	0.0	1.0
591699	89.0	87.0	57.0	6581.0	206.0	14748.0	14.0	1194.0	12.0	397.0	49.0	123.0	2.0	302.0	3.0	20.0	82.0	48.0	0.0	1.0	1215.0	18721.0	62.0	683.0	445.0	44.0	287.0	72.0	230.0	197.0	3354.0	23.0	66.0	21.0	232.0	191.0	81.0	63.0	82.0	614.0	72.0	2.0	72.0	2.0	46.0	9.0	184.0	9.0	2914.0	64.0	205.0	33.0	23788.0	64.0	56.0	44.0	1.0	58.0	9.0	113.0	32.0	52.0	15.0	23.0	1227.0	97.0	265.0	63.0	146.0	71.0	6.0	75.0	453.0	57.0	4.0	7.0	3.0	168.0	130.0	8.0	22.0	84.0	12.0	7.0	50.0	236.0	65.0	22.0	58.0	20.0	55.0	6.0	4881.0	0.0	40.0	11.0	2566.0	59.0	3.0	36.0	3195.0	515.0	87.0	81.0	42.0	3.0	1085.0	1252.0	171.0	7.0	124.0	16.0	696.0	27.0	24.0	293.0	161.0	111.0	29.0	2149.0	211.0	35693.0	11.0	135.0	192.0	78.0	14.0	25603.0	50.0	832.0	263.0	90.0	96.0	366.0	124.0	7.0	60.0	2.0	5.0	34.0	120.0	30.0	76.0	21.0	237.0	247.0	6.0	138.0	69.0	4062.0	67.0	1.0	60.0	26.0	51.0	50.0	573.0	572.0	30.0	8.0	7.0	87.0	3.0	13.0	65.0	159.0	23.0	99.0	67.0	50.0	216.0	14.0	690.0	20.0	104.0	260.0	19.0	9.0	78.0	16.0	38.0	29.0	22171.0	37.0	576.0	40.0	0.0	674.0	221.0	42.0	9.0	294.0	12.0	17.0	32.0	90.0	11.0	913.0	36.0	8.0	21.0	6.0	12.0	13.0	3624.0	107.0	17.0	12.0	5575.0	3.0	27.0	10.0	51.0	0.0	0.0	3.0	15.0	21.0	60.0	6.0	8.0	10.0	7.0	3.0	16.0	0.0	19.0	0.0
4482309	9.0	0.0	686.0	248.0	1.0	296.0	8.0	84.0	0.0	12.0	1.0	20.0	2.0	17.0	5.0	6.0	3.0	13.0	5.0	0.0	1.0	2.0	7.0	93.0	335.0	14.0	60.0	32.0	28.0	36.0	7.0	4.0	4.0	10.0	16.0	44.0	45.0	2.0	132.0	4.0	18.0	5.0	2.0	0.0	11.0	7.0	0.0	0.0	18.0	0.0	59.0	20.0	42.0	1.0	0.0	22.0	0.0	10.0	3.0	3.0	25.0	3.0	6.0	20.0	40.0	80.0	15.0	5.0	119.0	0.0	8.0	22.0	93.0	18.0	0.0	1.0	5.0	9.0	30.0	1.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	2.0	266.0	5.0	64.0	4.0	0.0	23.0	7.0	7.0	2.0	0.0	0.0	0.0	3.0	96.0	14.0	7.0	871.0	4.0	241.0	2.0	2.0	1.0	27.0	0.0	34.0	6.0	3.0	59.0	4.0	18.0	5.0	0.0	1.0	0.0	37.0	0.0	0.0	0.0	37.0	0.0	0.0	11.0	11.0	1.0	0.0	22.0	1.0	1.0	5.0	96.0	18.0	82.0	0.0	0.0	24.0	1.0	12.0	1.0	12.0	24.0	1.0	0.0	21.0	1.0	5.0	0.0	26.0	4.0	8.0	5.0	0.0	28.0	0.0	0.0	0.0	57.0	85.0	11.0	1.0	7.0	1.0	0.0	461.0	10.0	11.0	0.0	0.0	3.0	29.0	14.0	0.0	0.0	35.0	11.0	12.0	0.0	7.0	2.0	0.0	0.0	0.0	26.0	5.0	0.0	0.0	7.0	1.0	0.0	2.0	3.0	2.0	3.0	5.0	7.0	0.0	9.0	0.0	29.0	22.0	7.0	0.0	7.0	56.0	1.0	0.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0
852375	0.0	51.0	13754.0	7516.0	6209.0	1878.0	7.0	2989.0	33.0	484.0	639.0	48.0	16.0	288.0	0.0	57.0	12.0	191.0	20.0	17.0	39.0	46.0	2.0	177.0	62.0	12.0	116.0	86.0	96.0	132.0	43.0	72.0	1.0	55.0	167.0	205.0	159.0	4.0	64.0	7.0	133.0	8.0	1.0	9.0	29.0	49.0	14.0	0.0	129.0	22.0	29.0	854.0	81.0	10.0	17.0	25.0	0.0	0.0	1.0	1.0	21.0	249.0	1.0	14.0	17.0	43.0	23.0	10.0	54.0	130.0	1.0	36.0	6.0	5.0	10.0	8.0	2.0	0.0	58.0	2.0	21.0	0.0	3.0	6.0	3.0	2.0	29.0	25.0	92.0	17.0	5.0	4.0	63.0	0.0	39.0	61.0	52.0	6.0	2.0	42.0	14.0	19.0	11.0	60.0	13.0	9.0	16.0	14.0	5.0	3.0	0.0	2.0	137.0	4.0	2.0	43.0	2.0	43.0	0.0	26.0	37.0	19.0	20.0	0.0	49.0	9.0	24.0	1.0	96.0	4.0	37.0	128.0	19.0	5.0	40.0	86.0	19.0	1.0	2.0	29.0	89.0	157.0	78.0	0.0	28.0	98.0	68.0	3.0	22.0	3.0	2.0	0.0	8.0	1.0	42.0	0.0	9.0	2.0	14.0	5.0	11.0	168.0	19.0	10.0	49.0	2.0	0.0	1.0	2.0	8.0	32.0	3.0	254.0	1.0	52.0	9.0	13.0	6.0	88.0	0.0	10.0	1.0	5.0	36.0	24.0	4.0	1.0	0.0	4.0	0.0	11.0	11.0	15.0	0.0	168.0	0.0	0.0	2.0	5.0	1.0	0.0	0.0	2.0	4.0	57.0	23.0	13.0	15.0	1.0	123.0	1.0	2.0	30.0	2.0	0.0	5.0	4.0	0.0	1.0	2.0	10.0	0.0	30.0	4.0	3.0	0.0	1.0	1.0
822776	3.0	12.0	15043.0	52.0	6.0	22.0	9.0	6.0	7.0	1.0	1.0	103.0	32.0	181.0	2.0	11.0	0.0	73.0	12.0	2.0	37.0	141.0	182.0	286.0	817.0	12.0	123.0	20.0	27.0	114.0	39.0	20.0	20.0	27.0	40.0	89.0	134.0	66.0	70.0	2.0	315.0	1.0	1.0	0.0	10.0	17.0	36.0	0.0	36.0	69.0	41.0	38.0	34.0	7.0	6.0	25.0	1.0	0.0	3.0	1.0	4.0	12.0	1.0	6.0	6.0	10.0	62.0	14.0	62.0	288.0	21.0	31.0	0.0	33.0	3.0	0.0	1.0	24.0	65.0	0.0	4.0	1.0	0.0	1.0	3.0	0.0	0.0	14.0	9.0	1.0	0.0	1.0	45.0	9.0	6.0	30.0	44.0	155.0	0.0	4.0	0.0	11.0	9.0	317.0	5.0	0.0	13.0	23.0	49.0	4.0	2.0	19.0	63.0	3.0	0.0	21.0	2.0	22.0	2.0	0.0	4.0	0.0	1.0	0.0	19.0	30.0	57.0	0.0	68.0	0.0	3.0	1.0	0.0	15.0	3.0	22.0	3.0	8.0	1.0	17.0	5.0	25.0	27.0	4.0	4.0	2.0	15.0	7.0	5.0	7.0	0.0	0.0	15.0	0.0	9.0	0.0	14.0	14.0	1.0	0.0	0.0	3.0	0.0	5.0	0.0	7.0	22.0	21.0	1.0	6.0	14.0	7.0	0.0	7.0	14.0	1.0	2.0	5.0	0.0	7.0	0.0	8.0	30.0	3.0	0.0	1.0	17.0	1.0	3.0	0.0	8.0	0.0	11.0	1.0	2.0	0.0	0.0	0.0	17.0	3.0	0.0	5.0	0.0	16.0	0.0	0.0	4.0	58.0	1.0	12.0	2.0	4.0	11.0	7.0	1.0	195.0	3.0	0.0	3.0	1.0	2.0	9.0	0.0	2.0	21.0	0.0	5.0	0.0
4304512	0.0	5.0	560.0	4.0	13.0	161.0	4.0	32.0	3.0	0.0	0.0	6.0	0.0	90.0	3.0	76.0	3.0	12.0	0.0	0.0	1.0	222.0	22.0	33.0	28.0	33.0	82.0	23.0	28.0	66.0	45.0	136.0	1.0	0.0	42.0	38.0	31.0	2.0	6.0	2.0	18.0	3.0	2.0	0.0	41.0	1.0	7.0	1.0	0.0	3.0	20.0	33.0	4.0	3.0	2.0	4.0	0.0	0.0	2.0	0.0	0.0	12.0	0.0	0.0	132.0	18.0	60.0	11.0	36.0	2.0	2.0	5.0	3.0	3.0	0.0	0.0	0.0	0.0	37.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	0.0	19.0	3.0	53.0	0.0	3.0	4.0	21.0	2.0	3.0	0.0	3.0	1.0	0.0	13.0	12.0	0.0	1.0	8.0	216.0	3.0	0.0	0.0	43.0	0.0	1.0	0.0	0.0	21.0	0.0	1.0	3.0	3.0	0.0	0.0	180.0	0.0	0.0	8.0	3.0	0.0	3.0	106.0	27.0	1.0	46.0	14.0	5.0	1.0	3.0	48.0	5.0	63.0	64.0	0.0	0.0	0.0	92.0	0.0	49.0	15.0	0.0	0.0	21.0	0.0	2.0	0.0	2.0	5.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	1.0	2.0	38.0	4.0	0.0	0.0	0.0	5.0	0.0	944.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	78.0	1.0	0.0	11.0	53.0	0.0	0.0	51.0	0.0	0.0	1.0	0.0	2.0	0.0	95.0	1.0	1.0	1.0	0.0	6.0	0.0	1.0	52.0	1.0	0.0	1.0	127.0	0.0	1.0	0.0	51.0	5.0	0.0	0.0	5.0	1.0	0.0	0.0
241895	2.0	0.0	8658.0	1.0	1.0	905.0	15.0	22.0	104.0	1.0	8.0	1650.0	146.0	29615.0	5.0	1474.0	2.0	77.0	46.0	32.0	116.0	131.0	503.0	2471.0	1439.0	362.0	382.0	788.0	1160.0	1758.0	3546.0	372.0	33.0	164.0	739.0	1237.0	1318.0	544.0	966.0	32.0	573.0	4.0	4.0	20.0	532.0	63.0	424.0	0.0	1140.0	870.0	2208.0	473.0	1392.0	0.0	16.0	254.0	32.0	129.0	75.0	0.0	442.0	165.0	6.0	721.0	38.0	767.0	824.0	425.0	1519.0	1043.0	142.0	273.0	243.0	876.0	43.0	0.0	0.0	2.0	266.0	112.0	91.0	0.0	5.0	136.0	4.0	30.0	112.0	160.0	35.0	3.0	1553.0	248.0	481.0	1453.0	43.0	199.0	299.0	1139.0	10.0	2.0	161.0	0.0	669.0	581.0	112.0	1.0	253.0	108.0	19.0	691.0	0.0	21.0	808.0	107.0	214.0	2.0	27.0	159.0	5.0	3.0	59.0	38.0	8.0	13.0	6851.0	160.0	213.0	60.0	282.0	0.0	0.0	0.0	2.0	27.0	288.0	95.0	138.0	2.0	0.0	0.0	0.0	1076.0	59.0	12.0	0.0	1.0	220.0	30.0	876.0	7.0	0.0	0.0	382.0	0.0	46.0	0.0	442.0	412.0	561.0	123.0	21.0	39.0	2.0	133.0	112.0	2.0	1.0	103.0	0.0	5.0	271.0	19.0	0.0	302.0	735.0	44.0	46.0	5.0	0.0	112.0	7.0	14.0	297.0	48.0	28.0	1.0	13.0	31.0	1.0	5.0	6.0	0.0	85.0	1.0	1.0	50.0	0.0	0.0	505.0	11.0	37.0	40.0	13.0	243.0	45.0	1.0	1.0	16.0	51.0	93.0	1.0	0.0	0.0	50.0	1.0	54.0	0.0	6.0	0.0	15.0	49.0	9.0	23.0	0.0	174.0	16.0	33.0	0.0
295166	1.0	0.0	3907.0	16.0	23.0	32.0	6.0	296.0	1.0	6.0	0.0	60.0	3.0	41.0	0.0	26.0	1.0	14.0	6.0	3.0	7.0	348.0	30.0	127.0	230.0	14.0	237.0	4.0	36.0	96.0	42.0	86.0	2.0	53.0	42.0	56.0	326.0	35.0	61.0	6.0	322.0	3.0	0.0	2.0	33.0	4.0	50.0	1.0	269.0	2.0	56.0	56.0	66.0	27.0	0.0	20.0	6.0	4.0	7.0	0.0	6.0	7.0	14.0	57.0	88.0	31.0	23.0	24.0	24.0	455.0	12.0	19.0	3268.0	6.0	1.0	3.0	3.0	11.0	12.0	5.0	5.0	4.0	4.0	2.0	136.0	0.0	13.0	7.0	53.0	6.0	20.0	7.0	92.0	4.0	0.0	9.0	68.0	0.0	1.0	6.0	16.0	9.0	9.0	29.0	35.0	4.0	9.0	3.0	5.0	16.0	1.0	10.0	116.0	1.0	0.0	177.0	7.0	19.0	9.0	12.0	0.0	0.0	6.0	29.0	59.0	16.0	14.0	16.0	119.0	1.0	3.0	49.0	0.0	4.0	43.0	32.0	8.0	11.0	1.0	4.0	16.0	2.0	327.0	3.0	17.0	0.0	4.0	7.0	11.0	15.0	5.0	0.0	121.0	1.0	4.0	9.0	16.0	38.0	9.0	16.0	0.0	3.0	0.0	0.0	5.0	10.0	22.0	12.0	0.0	11.0	10.0	1.0	7.0	19.0	4.0	60.0	12.0	6.0	23.0	13.0	1.0	16.0	0.0	16.0	9.0	5.0	7.0	44.0	0.0	23.0	3.0	5.0	4.0	3.0	37.0	4.0	8.0	9.0	7.0	9.0	6.0	4.0	44.0	4.0	196.0	4.0	0.0	40.0	3.0	4.0	6.0	6.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	5.0	9.0	1.0	1.0	0.0	9.0	0.0	0.0	0.0
209595	18.0	24.0	1172.0	37.0	99.0	32.0	1.0	2.0	12.0	103.0	6.0	10.0	12.0	8.0	0.0	0.0	7.0	19.0	21.0	0.0	3.0	30.0	21.0	2110.0	1270.0	7.0	29.0	119.0	67.0	27.0	56.0	6.0	6.0	37.0	8.0	48.0	30.0	134.0	35.0	3.0	25.0	6.0	2.0	1.0	157.0	15.0	67.0	2.0	28.0	15.0	30.0	7.0	22.0	3.0	21.0	12.0	22.0	32.0	18.0	8.0	21.0	7.0	9.0	44.0	16.0	14.0	397.0	7.0	10.0	920.0	16.0	6.0	351.0	9.0	1.0	0.0	16.0	14.0	11.0	18.0	3.0	4.0	0.0	0.0	12.0	9.0	1.0	15.0	4.0	10.0	40.0	4.0	69.0	0.0	5.0	19.0	7.0	33.0	2.0	2.0	16.0	13.0	150.0	61.0	1.0	2.0	31.0	12.0	27.0	110.0	15.0	11.0	196.0	1.0	2.0	64.0	5.0	239.0	3.0	13.0	1.0	10.0	0.0	2.0	86.0	38.0	30.0	81.0	93.0	1.0	17.0	15.0	6.0	4.0	242.0	227.0	9.0	3.0	39.0	8.0	27.0	38.0	50.0	3.0	24.0	5.0	19.0	9.0	3.0	55.0	3.0	0.0	5.0	1.0	11.0	19.0	24.0	239.0	7.0	2.0	1.0	14.0	2.0	2.0	1.0	13.0	18.0	10.0	7.0	5.0	8.0	0.0	18.0	5.0	55.0	8.0	3.0	11.0	17.0	13.0	3.0	19.0	23.0	81.0	6.0	7.0	3.0	2.0	5.0	5.0	11.0	5.0	12.0	25.0	4.0	3.0	4.0	0.0	32.0	16.0	3.0	5.0	21.0	8.0	6.0	7.0	3.0	156.0	27.0	4.0	0.0	0.0	11.0	1.0	0.0	1.0	0.0	0.0	8.0	1.0	14.0	21.0	3.0	1.0	106.0	0.0	1.0	0.0
58865	1447.0	383.0	99776.0	90399.0	20189.0	20541.0	433.0	413.0	3897.0	11247.0	23363.0	3886.0	353.0	2491.0	148.0	31960.0	6512.0	10985.0	114.0	32.0	8449.0	8139.0	34969.0	318246.0	165874.0	5864.0	645923.0	29982.0	148039.0	44892.0	2769.0	3632.0	3093.0	9377.0	3630.0	1897.0	1482.0	2792.0	66983.0	3057.0	20329.0	324.0	7416.0	1824.0	1603.0	2082.0	1111.0	152.0	372.0	2972.0	2654.0	850.0	600.0	8433.0	2092.0	3090.0	1286.0	753.0	2315.0	1613.0	449.0	16632.0	2968.0	2832.0	802.0	8679.0	4969.0	544.0	854.0	80818.0	315.0	1075.0	18604.0	2143.0	970.0	1707.0	181.0	11784.0	3031.0	288.0	154.0	6838.0	579.0	1176.0	5614.0	6098.0	471.0	44795.0	8123.0	1701.0	4556.0	2711.0	16497.0	39.0	289.0	564.0	1277.0	655.0	5557.0	3233.0	543.0	1841.0	1889.0	51031.0	506.0	3643.0	20687.0	3046.0	1482.0	650.0	1714.0	1137.0	148179.0	45.0	566.0	2679.0	12970.0	3285.0	2053.0	11215.0	2450.0	35630.0	246.0	895.0	5270.0	6131.0	11441.0	924.0	171598.0	113.0	41100.0	37618.0	222.0	37410.0	142637.0	3290.0	894.0	379.0	459.0	7916.0	1732.0	254938.0	29504.0	303.0	905.0	45178.0	1681.0	95.0	238827.0	5023.0	3622.0	1888.0	1178.0	1392.0	1187.0	1320.0	287.0	306.0	3034.0	55.0	3382.0	229.0	1066.0	4361.0	10930.0	668.0	2748.0	75451.0	3217.0	229.0	3612.0	1279.0	12746.0	34896.0	38598.0	7757.0	164.0	11482.0	27456.0	333.0	5805.0	20714.0	946.0	1175.0	6741.0	16422.0	53.0	403.0	548.0	2365.0	383.0	18247.0	171.0	610.0	11252.0	244.0	4325.0	280.0	100.0	558.0	295.0	1300.0	649.0	2292.0	34371.0	7229.0	4337.0	131.0	2535.0	979.0	852.0	2231.0	26232.0	891.0	85.0	9567.0	288.0	433.0	488.0	393.0	448.0	549.0	1201.0	819.0	148.0	89.0	1645.0	911.0
